title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
破滅の妖刀II 凶変の館,Hametsu no Youtou II - Kyouhen no Yakata,772,PC-9801,COM0028a.bin,COM0028.bmp,COM0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=772
破滅の妖刀II 凶変の館,Hametsu no Youtou II - Kyouhen no Yakata,1043,PC-9801,COM0028a.bin,COM0028.bmp,COM0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1043
神の聖都,Kami no Seito,94,PC-8801,PHA0001a.bin,PHA0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=94
神の聖都,Kami no Seito,96,MSX2,PHA1001a.bin,PHA1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=96
神の聖都（音楽データのみ）,Kami no Seito (Ongaku Data nomi),95,MP3,PHA1002a.bin,PHA1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=95
神凰拳,Shin-Ouken,931,NEOGEO,SKP0006a.bin,SKP0006.bmp,SKP0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=931
神凰拳,Shin-Ouken,1023,NEOGEO,SKP0006a.bin,SKP0006.bmp,SKP0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1023
神戸恋愛物語,Kobe Ren-ai Monogatari,1625,PC-8801,CBR0003a.bin,CBR0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1625
究極変幻バトルギャルさおり,Kyuukyoku Hengen Battle Gal Saori,1117,PC-9801,COM0062a.bin,COM0062.bmp,COM0062m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1117
究極変幻バトルギャルさおり ,Kyuukyoku Hengen Battle Gal Saori,1004,PC-9801,COM0062a.bin,COM0062.bmp,COM0062m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1004
空牙,Kuuga - Operation Code 'Vapor Trail',1569,Mega Drive,PPD0002a.bin,PPD0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1569
空牙,Kuuga - Operation Code 'Vapor Trail',1673,Arcade,PPD0009a.bin,PPD0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1673
筋肉であそぼう,Kinniku de Asobou,1054,PC-9801,COM0065a.bin,COM0065.bmp,COM0065m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1054
筋肉であそぼう,Kinniku de Asobou,1782,PC-9801,COM0065a.bin,COM0065.bmp,COM0065m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1782
純情忍者ハナ血の爆弾丸 Vol.1,Junjou Ninja Hanaji no Bakudan Maru - Vol. 1,1238,PC-9801,COM0077a.bin,COM0077.bmp,COM0077m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1238
純情忍者ハナ血の爆弾丸 Vol.2,Junjou Ninja Hanaji no Bakudan Maru - Vol. 2,1245,PC-9801,COM0078a.bin,COM0078.bmp,COM0078m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1245
純情忍者ハナ血の爆弾丸 Vol.3,Junjou Ninja Hanaji no Bakudan Maru - Vol. 3,1252,PC-9801,COM0079a.bin,COM0079.bmp,COM0079m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1252
緋王伝,Hiouden,336,PC-9801,TEL0024a.bin,TEL0024.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=336
緋王伝,Hiouden,1491,PC-9801,TEL0068a.bin,TEL0068.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1491
緋王伝Ⅱ,Hiouden II,647,PC-9801,TEL0035a.bin,TEL0035.bmp,TEL0035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=647
美少女雀士スーチーパイ ,Bishoujo Janshi Suchie-Pai,883,SFC,JLC0011a.bin,JLC0011.bmp,JLC0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=883
聖なる剣,Sei Naru Tsurugi - Holy Sword,1672,PC-6001,XTA0032a.bin,XTA0032.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1672
臥竜伝,Garyuuden,702,PC-9801,HOK0003a.bin,HOK0003.bmp,HOK0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=702
英雄伝説Ⅲ 白き魔女　リニューアル,Eiyuu Densetsu III - Shiroki Majo - Renewal,558,PC-9801,FAL0078a.bin,FAL0078.bmp,FAL0078m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=558
英雄伝説III 白き魔女 リニューアル,Eiyuu Densetsu III - Shiroki Majo - Renewal,1484,PC-9801,FAL0130a.bin,FAL0130.bmp,FAL0130m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1484
英雄伝説Ⅳ 〜朱紅い雫〜,Eiyuu Densetsu IV - Akai Shizuku,575,PC-9801,FAL0079a.bin,FAL0079.bmp,FAL0079m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=575
英雄伝説IV 朱紅い雫,Eiyuu Densetsu IV - Akai Shizuku,1497,PC-9801,FAL0133a.bin,FAL0133.bmp,FAL0133m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1497
英雄伝説サーガ,Eiyuu Densetsu Saga,237,PC-8801,MIC0012a.bin,MIC0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=237
英雄伝説サーガ,Eiyuu Densetsu Saga,440,PC-9801,MIC0022a.bin,MIC0022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=440
英雄志願,Eiyuu Shigan,243,PC-9801,MIC0017a.bin,MIC0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=243
装甲格闘伝ファイティングナンバーズ,Soukou Kakutou Den - Fighting Numbers,1070,PC-9801,COM0057a.bin,COM0057.bmp,COM0057m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1070
装甲格闘伝ファイティングナンバーズ ,Soukou Kakutou Den - Fighting Numbers,978,PC-9801,COM0057a.bin,COM0057.bmp,COM0057m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=978
装甲騎兵ボトムズ DEAD ASH,Soukou Kihei Votoms - Dead Ash,775,X68000,FAM0009a.bin,FAM0009.bmp,FAM0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=775
装甲騎兵ボトムズ ブラックユニコーン,Soukou Kihei Votoms - Black Unicorn,781,PC-8801,FAM0010a.bin,FAM0010.bmp,FAM0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=781
装甲騎兵ボトムズ　リアルバトル,Soukou Kihei Votoms - Real Battle,768,PC-9801,FAM0008a.bin,FAM0008.bmp,FAM0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=768
覇邪の封印,Haja no Fuuin,146,X1,KSK0006a.bin,KSK0006.bmp,KSK0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=146
覇邪の封印,Haja no Fuuin,481,FM-7,KSK0022a.bin,KSK0022.bmp,KSK0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=481
覇邪の封印,Haja no Fuuin,749,PC-8801,KSK0023a.bin,KSK0023.bmp,KSK0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=749
覇邪の封印,Haja no Fuuin,1366,X1,KSK0039a.bin,KSK0039.bmp,KSK0039m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1366
覇邪の封印,Haja no Fuuin,1378,MarkIII,KSK0040a.bin,KSK0040.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1378
覇邪の封印,Haja no Fuuin,1517,FC,KSK0045a.bin,KSK0045.bmp,KSK0045m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1517
覇邪の封印 ,Haja no Fuuin,810,MSX,KSK0024a.bin,KSK0024.bmp,KSK0024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=810
謎のマスカレード,Nazo no Masquerade,1342,PC Engine,NCS0028a.bin,NCS0028.bmp,NCS0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1342
豪槍神雷伝説 武者,Gousou Jinrai Densetsu - Musha,1806,SFC,,,,,https://www.amusement-center.com/project/egg/game/?product_id=1806
赤い相撲 -愛のどすこい伝説-  ,Akai Sumou - Ai no Dosukoi Densetsu,711,PC-9801,COM0010a.bin,COM0010.bmp,COM0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=711
赤い相撲 -愛のどすこい伝説-　第2話「嵐のドスコインガーＺ」  ,Akai Sumou - Ai no Dosukoi Densetsu - Dai-2-wa - Arashi no Dosukoinger Z,726,PC-9801,COM0011a.bin,COM0011.bmp,COM0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=726
赤い相撲 -愛のどすこい伝説- 第3話「消えた牙雄」,Akai Sumou - Ai no Dosukoi Densetsu - Dai-3-wa - Kieta Kiba Yuu,1138,PC-9801,COM0012a.bin,COM0012.bmp,COM0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1138
赤い相撲　−愛のどすこい伝説−,Akai Sumou - Ai no Dosukoi Densetsu,882,PC-9801,COM0010a.bin,COM0010.bmp,COM0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=882
赤い相撲 −愛のどすこい伝説−,Akai Sumou - Ai no Dosukoi Densetsu,1481,PC-9801,COM0010a.bin,COM0010.bmp,COM0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1481
赤い相撲　−愛のどすこい伝説−　第2話「嵐のドスコインガーＺ」,Akai Sumou - Ai no Dosukoi Densetsu - Dai-2-wa - Arashi no Dosukoinger Z,986,PC-9801,COM0011a.bin,COM0011.bmp,COM0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=986
赤い相撲　−愛のどすこい伝説−　第3話「消えた牙雄」,Akai Sumou - Ai no Dosukoi Densetsu - Dai-3-wa - Kieta Kiba Yuu,730,PC-9801,COM0012a.bin,COM0012.bmp,COM0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=730
超人,Choujin,1210,X68000,DMB0001a.bin,DMB0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1210
超人ウルトラベースボール,Choujin - Ultra Baseball,1519,FC,CBE0005a.bin,CBE0005.bmp,CBE0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1519
超兄貴 爆烈乱闘篇,Chou Aniki - Bakuretsu Rantou-hen,1234,SFC,NCS0017a.bin,NCS0017.bmp,NCS0017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1234
超兄貴※Full版,Chou Aniki - Full-ban,297,PC Engine,NCS0001a.bin,NCS0001.bmp,NCS0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=297
超兄貴※Tiny版,Chou Aniki - Tiny-ban,298,PC Engine,NCS0002a.bin,NCS0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=298
超惑星戦記メタファイト ,Chou Wakusei Senki - Metafight,830,FC,SNT0012a.bin,SNT0012.bmp,SNT0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=830
超戦士ザイダー,Chousenshi Zaider,30,FM-7,COS0001a.bin,COS0001.bmp,COS0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=30
超戦士ザイダー,Chousenshi Zaider,1653,FM-7,COS0013a.bin,COS0013.bmp,COS0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1653
超戦士ザイダー,Chousenshi Zaider,1690,FM-7,COS0013a.bin,COS0013.bmp,COS0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1690
超戦士ザイダー・バトルオブペガス,Chousenshi Zaider - Battle of Pegasus,32,MSX,COS1001a.bin,COS1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=32
超戦士ザイダー・バトルオブペガス,Chousenshi Zaider,1586,MSX,COS1002a.bin,COS1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1586
超鉄ブリキンガー,Chou Tetsu Brikin'ger,920,NEOGEO,SKP0003a.bin,SKP0003.bmp,SKP0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=920
超鉄ブリキンガー,Chou Tetsu Brikin'ger,1019,NEOGEO,SKP0003a.bin,SKP0003.bmp,SKP0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1019
超闘竜列伝ディノランド,Chou Touryuu Retsuden - Dino Land,1479,Mega Drive,TEL2007a.bin,TEL2007.bmp,TEL2007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1479
遊兎伝,Youtoden,444,PC-9801,SYS0024a.bin,SYS0024.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=444
道化師殺人事件,Doukeshi Satsujin Jiken,168,PC-8801,THR0004a.bin,THR0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=168
道化師殺人事件,Doukeshi Satsujin Jiken,169,X68000,THR0005a.bin,THR0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=169
道化師殺人事件,Doukeshi Satsujin Jiken,1329,PC-9801,THR0010a.bin,THR0010.bmp,THR0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1329
重装機兵ヴァルケン,Juusou Kihei - Valken,1226,SFC,NCS0014a.bin,NCS0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1226
重装機兵レイノス,Juusou Kihei - Leynos,1306,Mega Drive,NCS0023a.bin,NCS0023.bmp,NCS0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1306
銀河,Ginga Eiyuu Densetsu,1072,PC-9801,SYS0043a.bin,SYS0043.bmp,SYS0043m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1072
銀河英雄伝説,Ginga Eiyuu Densetsu,202,PC-8801,BOT0007a.bin,BOT0007.bmp,BOT0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=202
銀河英雄伝説,Ginga Eiyuu Densetsu,216,MSX2,BOT1008a.bin,BOT1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=216
銀河英雄伝説　特別セット,Ginga Eiyuu Densetsu - Tokubetsu Set,214,MSX2,BOT1010a.bin,BOT1010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=214
銀河英雄伝説II,Ginga Eiyuu Densetsu II,209,PC-8801,BOT0008a.bin,BOT0008.bmp,BOT0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=209
銀河英雄伝説Ⅱ,Ginga Eiyuu Densetsu II,220,MSX2,BOT1012a.bin,BOT1012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=220
銀河英雄伝説ⅡDX kit,Ginga Eiyuu Densetsu II - DX kit,218,MSX2,BOT1013a.bin,BOT1013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=218
銀河英雄伝説ⅡDX set,Ginga Eiyuu Densetsu II - DX set,219,MSX2,BOT1014a.bin,BOT1014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=219
銀河英雄伝説パワーアップ＆シナリオ集,Ginga Eiyuu Densetsu - Power-up & Scenario-hen,217,MSX2,BOT1009a.bin,BOT1009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=217
鍵穴殺人事件,Kagianna Satsujin Jiken,1137,PC-8801,THR0009a.bin,THR0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1137
関ヶ原,Sekigahara,410,PC-9801,ART0010a.bin,ART0010.bmp,ART0010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=410
関ヶ原,Sekigahara,1501,PC-9801,ART0027a.bin,ART0027.bmp,ART0027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1501
闇の壱与伝説,Yami no Iyo Densetsu - Jo-ouzuka Satsujin Jiken,99,PC-8801,HOT0006a.bin,HOT0006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=99
闇の血族,Yami no Ketsuzoku - The Predestined Homicides #1,314,X68000,SAC0011a.bin,SAC0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=314
闇の血族,Yami no Ketsuzoku - The Predestined Homicides #1,1667,X68000,SAC0011a.bin,SAC0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1667
闇の血族　−完結編−,Yami no Ketsuzoku - The Predestined Homicides #2 - Kanketsu-hen,325,X68000,SAC0012a.bin,SAC0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=325
闇の血族　−完結編−,Yami no Ketsuzoku - The Predestined Homicides #2 - Kanketsu-hen,1677,X68000,SAC0012a.bin,SAC0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1677
零戦記,Zero Senki,1094,PC-9801,SYS0044a.bin,SYS0044.bmp,SYS0044m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1094
電脳学園II　ハイウェイバスター！！,Dennou Gakuen II - Highway Buster,579,PC-9801,PGNX0002a.bin,PGNX0002.bmp,PGNX0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=579
電脳学園III　トップをねらえ！,Dennou Gakuen III - Top o Nerae!,596,PC-9801,PGNX0003a.bin,PGNX0003.bmp,PGNX0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=596
電脳学園IV　エイプハンターＪ,Dennou Gakuen IV - Ape Hunter J,580,PC-9801,PGNX0004a.bin,PGNX0004.bmp,PGNX0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=580
電脳学園シナリオI,Dennou Gakuen - Scenario I,578,PC-9801,PGNX0001a.bin,PGNX0001.bmp,PGNX0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=578
電脳水滸伝,Dennou Suikoden,551,FM-7,HOT0012a.bin,HOT0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=551
韋駄天いかせ男−麦子に逢いたい−,Idaten - Ikase Otoko - Mugiko ni Aitai,285,MSX2,FAM1001a.bin,FAM1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=285
韋駄天いかせ男２ −人生の意味−,Idaten - Ikase Otoko 2 - Jinsei no Imi,287,MSX2,FAM1002a.bin,FAM1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=287
韋駄天いかせ男３−戦後編−,Idaten - Ikase Otoko 3 - Sengo-hen,288,MSX2,FAS1007a.bin,FAS1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=288
風の伝説ザナドゥ※Full版,Kaze no Densetsu Xanadu - Full-ban,641,PC Engine,PFAL0002a.bin,PFAL0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=641
風の伝説ザナドゥ※Tiny版,Kaze no Densetsu Xanadu - Tiny-ban,642,PC Engine,PFAL0003a.bin,PFAL0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=642
風の伝説ザナドゥⅡ※Full版,Kaze no Densetsu Xanadu II - Full-ban,644,PC Engine,PFAL0004a.bin,PFAL0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=644
風の伝説ザナドゥⅡ※Tiny版,Kaze no Densetsu Xanadu II - Tiny-ban,645,PC Engine,PFAL0005a.bin,PFAL0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=645
飛装騎兵カイザード,Hisou Kihei X-SERD,1392,PC Engine,NCS0035a.bin,NCS0035.bmp,NCS0035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1392
飛車,Hisha,1715,PC-6001mkII,CAR0007a.bin,CAR0007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1715
飛龍の拳 奥義の書,Hiryuu no Ken - Ougi no Sho,1451,FC,CBE0001a.bin,CBE0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1451
飛龍の拳II ドラゴンの翼,Hiryuu no Ken II - Dragon no Tsubasa,1482,FC,CBE0004a.bin,CBE0004.bmp,CBE0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1482
餓狼伝説,Garou Densetsu,917,NEOGEO,SKP0001a.bin,SKP0001.bmp,SKP0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=917
餓狼伝説,Garou Densetsu,1020,NEOGEO,SKP0001a.bin,SKP0001.bmp,SKP0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1020
魔京伝 ,Makyouden,725,PC-9801,NIC0003a.bin,NIC0003.bmp,NIC0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=725
魔城伝説,Knightmare - Majou Densetsu,1183,MSX,KNM1010a.bin,KNM1010.bmp,KNM1010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1183
魔城伝説II ガリウスの迷宮,Knightmare II - Majou Densetsu - Galious no Meikyuu,1275,MSX,KNM1013a.bin,KNM1013.bmp,KNM1013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1275
魔宮殿,Makyuu Den,1730,MSX2,,,,,https://www.amusement-center.com/project/egg/game/?product_id=1730
魔導師ラルバ,Madoushi Lulba,294,MSX2,COM1001a.bin,COM1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=294
魔導師ラルバ,Madoushi Lulba,1276,MSX2,COM1001a.bin,COM1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1276
魔導師ラルバ（PocketPC版）,Madoushi Lulba - PocketPC-ban,302,MSX2,COM1005a.bin,COM1005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=302
魔晶伝紀 ラ・ヴァルー,Mashou Denki La Valeur,150,MSX2,KSK1003a.bin,KSK1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=150
魔晶伝紀 ラ・ヴァルー,Mashou Denki La Valeur,1580,MSX2,KSK1012a.bin,KSK1012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1580
